Qw,Qx,Qy,Qz,Ax,Ay,Az
-0.1636962890625,-0.21875,0.69384765625,0.6662787795066833,70,-507,823
-0.164306640625,-0.21826171875,0.693359375,0.6667967438697815,58,-509,817
-0.1650390625,-0.2176513671875,0.69287109375,0.6673227548599243,55,-512,824
-0.165771484375,-0.217041015625,0.6923828125,0.6678465604782104,60,-511,825
-0.16650390625,-0.2164306640625,0.69189453125,0.6683682799339294,57,-511,827
-0.1669921875,-0.2158203125,0.69140625,0.6689488887786865,53,-504,838
-0.1676025390625,-0.215087890625,0.69091796875,0.6695363521575928,56,-495,844
-0.1680908203125,-0.2144775390625,0.68994140625,0.6706159710884094,62,-502,837
-0.168701171875,-0.2139892578125,0.689453125,0.6711206436157227,59,-508,829
-0.1695556640625,-0.2135009765625,0.689453125,0.6710608005523682,47,-513,824
-0.1705322265625,-0.212890625,0.68896484375,0.6715086102485657,40,-517,819
-0.1715087890625,-0.21240234375,0.6884765625,0.6719151735305786,43,-523,814
-0.1722412109375,-0.2117919921875,0.68798828125,0.6724204421043396,49,-517,827
-0.1728515625,-0.211181640625,0.6875,0.6729549765586853,43,-510,829
-0.17333984375,-0.2103271484375,0.68701171875,0.6735953688621521,44,-507,840
-0.173828125,-0.209716796875,0.6865234375,0.674157440662384,50,-501,841
-0.174560546875,-0.2091064453125,0.68603515625,0.6746546626091003,46,-512,831
-0.1756591796875,-0.20849609375,0.685546875,0.6750546097755432,32,-525,825
-0.1768798828125,-0.2078857421875,0.68505859375,0.6754196882247925,25,-524,825
-0.177734375,-0.2073974609375,0.6845703125,0.675840437412262,33,-520,829
-0.178466796875,-0.2069091796875,0.68408203125,0.6762913465499878,41,-520,823
-0.17919921875,-0.206298828125,0.68359375,0.6767776608467102,29,-526,821
-0.1800537109375,-0.2056884765625,0.68310546875,0.6772295236587524,29,-524,838
-0.1807861328125,-0.205078125,0.6826171875,0.6777116656303406,27,-514,830
